stake_address,epoch,reward_ada,cumulative_ada,pool_id
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,604,14306,6119575,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,605,11239,6130814,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,606,15871,6146685,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,607,13214,6159899,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,608,14899,6174798,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,609,11872,6186670,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,610,12225,6198895,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,611,14882,6213777,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,612,12030,6225807,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,613,13032,6238839,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,614,13093,6251932,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,615,14756,6266688,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,486,2371,2371,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,487,2428,4799,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,488,1358,6157,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,489,2864,9021,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,490,2122,11143,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,491,3278,14421,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,492,3739,18160,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,493,4913,23073,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,494,4909,27982,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,495,5288,33270,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,496,3744,37014,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,497,4138,41152,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,498,5318,46470,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,499,5324,51794,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,500,3356,55150,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,501,5733,60883,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,502,5335,66218,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,503,9623,75841,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,504,5709,81550,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,505,9154,90704,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,506,7181,97885,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,507,6403,104288,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,508,5619,109907,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,509,7535,117442,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,510,10276,127718,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,511,7283,135001,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,512,3180,138181,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,513,4280,142461,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,514,9820,152281,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,515,6808,159089,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,516,4936,164025,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,517,4909,168934,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,518,4520,173454,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,519,5954,179408,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,520,4413,183821,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,521,2659,186480,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,522,3291,189771,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,523,4325,194096,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,524,3253,197349,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,525,2880,200229,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,526,3872,204101,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,527,3506,207607,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,528,5147,212754,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,529,4442,217196,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,530,4749,221945,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,531,2794,224739,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,532,3100,227839,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,533,3746,231585,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,534,3440,235025,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,535,3418,238443,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,536,2109,240552,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,537,3390,243942,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,538,2094,246036,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,539,41,246077,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,540,49,246126,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,541,41,246167,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,542,29,246196,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,543,71,246267,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,544,158,246425,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,545,176,246601,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,546,148,246749,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,547,68,246817,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,548,117,246934,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,549,173,247107,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,550,78,247185,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,551,117,247302,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,552,180,247482,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,553,235,247717,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,554,48,247765,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,555,66,247831,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,556,57,247888,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,557,57,247945,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,558,54,247999,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,559,98,248097,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,560,53,248150,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,561,48,248198,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,562,53,248251,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,563,46,248297,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,564,53,248350,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,565,49,248399,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,566,63,248462,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,567,24,248486,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,568,41,248527,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,569,80,248607,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,570,62,248669,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,571,135,248804,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,572,46,248850,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,573,57,248907,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,575,65,248972,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,576,87,249059,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,577,26,249085,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,578,84,249169,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,579,61,249230,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,580,56,249286,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,581,24,249310,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,582,145,249455,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,583,38,249493,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,584,70,249563,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,585,93,249656,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,586,75,249731,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,587,55,249786,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,588,68,249854,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,589,101,249955,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,590,70,250025,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,591,27,250052,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,592,38,250090,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,593,60,250150,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,594,22,250172,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,595,55,250227,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,596,45,250272,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,597,35,250307,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,598,27,250334,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,599,62,250396,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,600,54,250450,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,601,313,250763,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,602,589,251352,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,603,346,251698,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,604,278,251976,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,605,903,252879,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,606,1086,253965,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,607,974,254939,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,608,320,255259,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,609,621,255880,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,610,472,256352,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,611,394,256746,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,612,635,257381,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,613,729,258110,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,614,683,258793,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,615,521,259314,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake179penqfa4kgmk799avtuyml4ppftcawnlfakaxhgwgevesggrke2g,616,526,259840,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
stake1ux7ppl339txknchp9j7zejs94g8yxt3aaejat22fsdzwf2ssw6paf,539,2043,2043,pool1ea34czsr90yc63fmv4gj4tetp7ds7c4jhpj6vqg4yw40wvygdl3
